Order ID,Customer Name,Category,Subcategory,City,Orderdate,Region,Sales,Discount,Profit,State
ORD100236,Isha Patel,Beverages,Water,Delhi,26-04-23,North,9297.09,0.15,713.68,Delhi
ORD100237,Ananya Das,Personal Care,Cream,Jaipur,14-07-23,North,4962.42,0.07,847.32,Rajasthan
ORD100238,Vivaan Singh,Grocery,Oil,Lucknow,24-03-24,North,1617.1,0.23,190.76,Uttar Pradesh
ORD100239,Kunal Nair,Snacks,Chips,Bengaluru,18-04-23,South,3509.93,0.29,568.63,Karnataka
ORD100240,Rahul Das,Grocery,Rice,Jaipur,30-03-24,North,1499.13,0.18,176.38,Rajasthan
ORD100241,Sneha Singh,Household,Mop,Kolkata,20-09-25,East,1894.29,0.01,208.86,West Bengal
ORD100242,Vivaan Singh,Grocery,Rice,Pune,12-03-24,West,5460.08,0.15,960.01,Maharashtra
ORD100243,Vivaan Reddy,Beverages,Juice,Ahmedabad,05-04-23,West,1214.34,0.03,144.69,Gujarat
ORD100244,Rahul Singh,Snacks,Namkeen,Chennai,17-04-25,South,9491.18,0.2,791.04,Tamil Nadu
ORD100245,Ananya Nair,Household,Cleaner,Chennai,01-03-25,South,6631.82,0.13,1392.6,Tamil Nadu
ORD100246,Kunal Singh,Grocery,Rice,Mumbai,08-11-24,West,5526.59,0.11,740.65,Maharashtra
ORD100247,Rohan Sharma,Household,Tissue,Hyderabad,08-02-24,South,3073.08,0.18,334.32,Telangana
ORD100248,Sneha Kumar,Fruits & Vegetables,Apple,Ahmedabad,17-09-25,West,4910.18,0.12,496.54,Gujarat
ORD100249,Priya Kumar,Personal Care,Deodorant,Bengaluru,09-06-25,South,5167.86,0.15,619.86,Karnataka
ORD100250,Aarav Nair,Grocery,Pulses,Pune,18-05-25,West,8697.44,0,1196.33,Maharashtra
ORD100251,Aarav Mehta,Grocery,Spices,Bengaluru,21-06-25,South,8276.27,0.24,1481.81,Karnataka
ORD100252,Aarav Patel,Beverages,Tea,Bengaluru,26-03-25,South,8556.38,0.01,2028.35,Karnataka
ORD100253,Ananya Joshi,Snacks,Cake,Delhi,13-02-25,North,8727.94,0.3,1050.14,Delhi
ORD100254,Priya Kumar,Beverages,Water,Chennai,04-08-23,South,8680.72,0.07,476.31,Tamil Nadu
ORD100255,Kunal Kumar,Grocery,Pulses,Jaipur,13-03-23,North,8532.33,0.02,1147.4,Rajasthan
ORD100256,Aarav Kumar,Beverages,Tea,Bengaluru,20-10-23,South,1692.82,0.08,276.82,Karnataka
ORD100257,Kunal Kumar,Household,Cleaner,Ahmedabad,08-03-25,West,3951.34,0.1,398.46,Gujarat
ORD100258,Vivaan Joshi,Bakery,Pastry,Ahmedabad,28-05-24,West,780.5,0.05,139.75,Gujarat
ORD100259,Kunal Nair,Grocery,Flour,Kolkata,08-06-25,East,6677.12,0.04,1439.83,West Bengal
ORD100260,Sneha Singh,Bakery,Croissant,Bengaluru,07-05-23,South,2405.71,0.13,233.35,Karnataka
ORD100261,Isha Das,Household,Detergent,Delhi,24-03-25,North,9769.08,0.01,853.74,Delhi
ORD100262,Rahul Das,Snacks,Cake,Chennai,04-06-24,South,5514.9,0.02,525.45,Tamil Nadu
ORD100263,Rohan Kumar,Grocery,Oil,Chennai,16-11-24,South,3336.94,0.27,367.5,Tamil Nadu
ORD100264,Priya Joshi,Personal Care,Shampoo,Jaipur,05-05-23,North,1648.28,0.25,195.96,Rajasthan
ORD100265,Rahul Das,Beverages,Tea,Delhi,14-01-24,North,4528.18,0.13,631.89,Delhi
ORD100266,Ananya Das,Personal Care,Toothpaste,Hyderabad,27-02-23,South,2343.5,0.25,338.97,Telangana
ORD100267,Rohan Das,Snacks,Chips,Pune,02-02-25,West,6844.52,0.01,872.88,Maharashtra
ORD100268,Sneha Mehta,Fruits & Vegetables,Onion,Delhi,16-04-23,North,4494.38,0.26,268.72,Delhi
ORD100269,Sneha Singh,Fruits & Vegetables,Tomato,Bengaluru,05-07-25,South,6575.86,0.15,1289.02,Karnataka
ORD100270,Diya Mehta,Fruits & Vegetables,Onion,Bengaluru,18-01-24,South,4358.66,0.09,664.82,Karnataka
ORD100271,Diya Patel,Dairy,Butter,Delhi,28-08-24,North,1041.84,0.05,105.67,Delhi
ORD100272,Diya Kumar,Personal Care,Shampoo,Mumbai,30-04-24,West,8550.46,0.06,1728.07,Maharashtra
ORD100273,Kunal Singh,Dairy,Milk,Pune,14-08-25,West,1082.73,0.05,140.56,Maharashtra
ORD100274,Rahul Singh,Dairy,Paneer,Jaipur,10-08-25,North,3386.96,0.02,228.33,Rajasthan
ORD100275,Priya Mehta,Bakery,Rusk,Ahmedabad,06-02-24,West,9109.25,0.08,1103.89,Gujarat
ORD100276,Vivaan Patel,Household,Tissue,Hyderabad,21-02-25,South,1760.05,0.22,152.49,Telangana
ORD100277,Vivaan Joshi,Fruits & Vegetables,Banana,Jaipur,11-07-24,North,8784.95,0.01,1086.21,Rajasthan
ORD100278,Rahul Kumar,Bakery,Bread,Pune,01-03-25,West,879.99,0.16,130.3,Maharashtra
ORD100279,Priya Patel,Household,Detergent,Ahmedabad,12-04-25,West,2410.96,0.02,548.2,Gujarat
ORD100280,Aarav Patel,Beverages,Coffee,Mumbai,27-05-24,West,4987.08,0.25,503.75,Maharashtra
ORD100281,Rahul Joshi,Bakery,Bread,Kolkata,27-11-24,East,984.06,0.06,90.08,West Bengal
ORD100282,Isha Gupta,Dairy,Milk,Mumbai,16-01-25,West,8030.16,0.1,1107.37,Maharashtra
ORD100283,Aarav Joshi,Grocery,Pulses,Mumbai,03-08-24,West,3120.51,0.3,230.25,Maharashtra
ORD100284,Isha Patel,Dairy,Cheese,Pune,29-01-25,West,4907.63,0.18,782.47,Maharashtra
ORD100285,Kunal Singh,Snacks,Chocolate,Mumbai,11-12-24,West,9266.89,0.03,1786.77,Maharashtra
ORD100286,Rohan Mehta,Dairy,Cheese,Jaipur,09-05-24,North,2450.02,0.17,245.49,Rajasthan
ORD100287,Isha Singh,Grocery,Spices,Bengaluru,11-06-23,South,7549.35,0.14,1453.17,Karnataka
ORD100288,Diya Joshi,Bakery,Croissant,Jaipur,20-09-23,North,1154.68,0.08,211.62,Rajasthan
ORD100289,Vivaan Kumar,Fruits & Vegetables,Apple,Hyderabad,24-01-24,South,9066.99,0.05,1881.68,Telangana
ORD100290,Rohan Joshi,Personal Care,Cream,Chennai,21-05-23,South,2282.99,0.15,405.76,Tamil Nadu
ORD100291,Diya Mehta,Beverages,Juice,Ahmedabad,19-05-25,West,9933.57,0.15,782.94,Gujarat
ORD100292,Diya Nair,Dairy,Cheese,Delhi,09-04-23,North,6250.94,0.23,652.68,Delhi
ORD100293,Kunal Sharma,Bakery,Croissant,Pune,16-11-23,West,4030.07,0.23,508.09,Maharashtra
ORD100294,Diya Singh,Grocery,Rice,Hyderabad,17-07-23,South,9079.62,0.21,1122.77,Telangana
ORD100295,Diya Gupta,Fruits & Vegetables,Onion,Bengaluru,11-11-23,South,9129.56,0.06,589.52,Karnataka
ORD100296,Diya Das,Bakery,Croissant,Lucknow,12-04-23,North,1214.55,0.15,172.98,Uttar Pradesh
ORD100297,Rohan Mehta,Bakery,Rusk,Mumbai,21-02-25,West,2093.05,0.23,293.67,Maharashtra
ORD100298,Aarav Reddy,Bakery,Pastry,Lucknow,22-02-24,North,4376.86,0.21,427.07,Uttar Pradesh
ORD100299,Rahul Kumar,Snacks,Chocolate,Chennai,02-04-25,South,3266.9,0.2,364.09,Tamil Nadu
ORD100300,Kunal Das,Dairy,Cheese,Mumbai,24-03-24,West,2719.98,0.01,459.66,Maharashtra
ORD100301,Isha Kumar,Dairy,Milk,Bengaluru,19-04-24,South,2534.64,0.14,390.19,Karnataka
ORD100302,Isha Sharma,Snacks,Biscuits,Ahmedabad,17-07-24,West,2343.52,0.1,331.53,Gujarat
ORD100303,Sneha Patel,Dairy,Milk,Bengaluru,15-03-24,South,5961.45,0.04,642.58,Karnataka
ORD100304,Sneha Kumar,Household,Cleaner,Ahmedabad,24-05-23,West,8129.98,0.19,350.98,Gujarat
ORD100305,Kunal Patel,Beverages,Tea,Kolkata,12-02-24,East,3667.17,0.18,305.01,West Bengal
ORD100306,Priya Das,Personal Care,Soap,Ahmedabad,29-09-24,West,9612.61,0.19,1866.41,Gujarat
ORD100307,Rahul Reddy,Household,Detergent,Delhi,08-11-23,North,2069.96,0.02,253.76,Delhi
ORD100308,Isha Patel,Beverages,Water,Jaipur,24-11-24,North,8958.6,0.18,1180.47,Rajasthan
ORD100309,Ananya Das,Snacks,Chips,Hyderabad,15-08-24,South,561.99,0.12,111.01,Telangana
ORD100310,Isha Kumar,Household,Cleaner,Jaipur,19-11-24,North,6668.1,0.08,1275.11,Rajasthan
ORD100311,Sneha Joshi,Bakery,Rusk,Ahmedabad,04-03-23,West,2649.64,0.25,490.67,Gujarat
ORD100312,Sneha Patel,Fruits & Vegetables,Banana,Ahmedabad,20-04-24,West,2572.26,0.04,294.01,Gujarat
ORD100313,Kunal Reddy,Grocery,Oil,Mumbai,14-05-24,West,6604.34,0.28,1038.51,Maharashtra
ORD100314,Ananya Sharma,Beverages,Water,Lucknow,14-06-24,North,3274.73,0.15,325.47,Uttar Pradesh
ORD100315,Diya Sharma,Beverages,Juice,Hyderabad,16-12-23,South,7155.68,0.06,1276.37,Telangana
ORD100316,Rohan Singh,Fruits & Vegetables,Onion,Bengaluru,07-03-23,South,9465.26,0.25,1383.95,Karnataka
ORD100317,Rahul Kumar,Bakery,Rusk,Mumbai,31-05-24,West,73.43,0.03,16.52,Maharashtra
ORD100318,Ananya Joshi,Dairy,Milk,Mumbai,12-07-23,West,3452.83,0.28,188.88,Maharashtra
ORD100319,Rohan Das,Bakery,Rusk,Ahmedabad,03-03-25,West,8888.59,0.01,1451.42,Gujarat
ORD100320,Kunal Nair,Household,Cleaner,Pune,29-10-23,West,2494.99,0,307.76,Maharashtra
ORD100321,Ananya Reddy,Dairy,Curd,Mumbai,16-04-24,West,2674.28,0.03,430.42,Maharashtra
ORD100322,Priya Gupta,Personal Care,Cream,Jaipur,13-05-24,North,854.93,0.06,103.35,Rajasthan
ORD100323,Vivaan Singh,Grocery,Pulses,Chennai,02-07-24,South,9175.43,0.18,759.49,Tamil Nadu
ORD100324,Priya Gupta,Fruits & Vegetables,Tomato,Mumbai,11-07-23,West,7462.27,0.26,1321.65,Maharashtra
ORD100325,Rahul Joshi,Household,Detergent,Kolkata,09-06-23,East,363.79,0.22,53.97,West Bengal
ORD100326,Kunal Mehta,Fruits & Vegetables,Potato,Jaipur,28-07-24,North,5179.22,0.17,897.36,Rajasthan
ORD100327,Ananya Mehta,Dairy,Butter,Mumbai,10-07-23,West,5420.09,0.27,476.22,Maharashtra
ORD100328,Rahul Patel,Fruits & Vegetables,Onion,Mumbai,03-04-24,West,7031.73,0.27,267.12,Maharashtra
ORD100329,Isha Sharma,Snacks,Biscuits,Jaipur,20-04-23,North,6919.29,0.02,1579.38,Rajasthan
ORD100330,Priya Nair,Household,Cleaner,Lucknow,29-09-23,North,4748.96,0.22,651.21,Uttar Pradesh
ORD100331,Diya Gupta,Personal Care,Soap,Chennai,06-03-24,South,6929.63,0.23,964.43,Tamil Nadu
ORD100332,Isha Joshi,Bakery,Bread,Kolkata,21-03-24,East,9870.1,0.01,2270.83,West Bengal
ORD100333,Rohan Singh,Grocery,Pulses,Jaipur,06-06-25,North,4258.99,0.19,812.58,Rajasthan
ORD100334,Rohan Kumar,Snacks,Chocolate,Hyderabad,27-07-25,South,8230.98,0.12,1040.91,Telangana
ORD100335,Diya Singh,Beverages,Tea,Kolkata,09-09-24,East,1179.38,0.27,203.72,West Bengal
ORD100336,Ananya Kumar,Beverages,Water,Kolkata,13-01-23,East,2088.15,0.06,340.92,West Bengal
ORD100337,Priya Patel,Personal Care,Soap,Mumbai,17-09-24,West,4304.27,0.03,861.18,Maharashtra
ORD100338,Diya Singh,Grocery,Rice,Kolkata,18-02-23,East,1829.01,0.13,180.05,West Bengal
ORD100339,Sneha Das,Dairy,Cheese,Chennai,30-07-24,South,9617.38,0.02,839.84,Tamil Nadu
ORD100340,Aarav Patel,Dairy,Butter,Kolkata,18-11-24,East,1295.29,0.2,118.7,West Bengal
ORD100341,Kunal Mehta,Grocery,Flour,Chennai,18-08-23,South,6767.2,0.04,1122.36,Tamil Nadu
ORD100342,Diya Gupta,Beverages,Tea,Mumbai,18-09-24,West,1715.39,0.23,111.15,Maharashtra
ORD100343,Sneha Reddy,Personal Care,Toothpaste,Bengaluru,12-07-24,South,2095.56,0.04,145.05,Karnataka
ORD100344,Priya Kumar,Household,Tissue,Delhi,23-02-25,North,953.37,0.23,48.63,Delhi
ORD100345,Isha Gupta,Bakery,Pastry,Jaipur,08-01-24,North,899.67,0.11,169.68,Rajasthan
ORD100346,Rahul Mehta,Bakery,Bread,Jaipur,13-06-24,North,1089.31,0.19,190.29,Rajasthan
ORD100347,Kunal Patel,Dairy,Paneer,Mumbai,10-03-24,West,6204.19,0.1,1366.83,Maharashtra
ORD100348,Rohan Gupta,Grocery,Oil,Chennai,16-06-24,South,4020.44,0.11,816.12,Tamil Nadu
ORD100349,Isha Gupta,Fruits & Vegetables,Tomato,Pune,31-05-25,West,8184.83,0.25,447.45,Maharashtra
ORD100350,Ananya Sharma,Household,Detergent,Bengaluru,20-09-23,South,3651.39,0.09,465.66,Karnataka
ORD100351,Isha Mehta,Dairy,Cheese,Hyderabad,12-09-24,South,767.6,0.22,96.5,Telangana
ORD100352,Vivaan Reddy,Dairy,Curd,Lucknow,10-04-23,North,175.58,0.28,12.1,Uttar Pradesh
ORD100353,Rahul Singh,Household,Mop,Bengaluru,24-05-24,South,9391.49,0.12,676.1,Karnataka
ORD100354,Rahul Patel,Beverages,Water,Jaipur,31-07-25,North,4707.23,0.13,380.68,Rajasthan
ORD100355,Isha Kumar,Grocery,Spices,Kolkata,17-04-25,East,3067.65,0.22,375.79,West Bengal
ORD100356,Isha Joshi,Bakery,Bun,Bengaluru,02-01-23,South,6151.05,0.03,654.46,Karnataka
ORD100357,Isha Singh,Household,Mop,Delhi,13-09-25,North,413.48,0.18,77.66,Delhi
ORD100358,Isha Gupta,Fruits & Vegetables,Onion,Jaipur,10-06-23,North,8702.38,0.07,479.5,Rajasthan
ORD100359,Kunal Mehta,Beverages,Soft Drinks,Lucknow,08-08-24,North,4010.43,0.04,731.23,Uttar Pradesh
ORD100360,Priya Kumar,Household,Detergent,Mumbai,07-03-25,West,4563.27,0.19,559.56,Maharashtra
ORD100361,Diya Das,Snacks,Namkeen,Lucknow,17-08-25,North,8079.92,0.18,498.3,Uttar Pradesh
ORD100362,Rohan Mehta,Fruits & Vegetables,Potato,Pune,11-04-23,West,4546.97,0.14,679.53,Maharashtra
ORD100363,Rohan Sharma,Fruits & Vegetables,Apple,Lucknow,26-01-24,North,9830.31,0.05,1752.28,Uttar Pradesh
ORD100364,Priya Patel,Snacks,Chocolate,Mumbai,15-07-25,West,779.23,0.15,62.8,Maharashtra
ORD100365,Kunal Das,Grocery,Flour,Mumbai,13-05-23,West,1574.07,0.29,103.72,Maharashtra
ORD100366,Rahul Patel,Grocery,Rice,Jaipur,27-12-23,North,7607.55,0.08,1044.56,Rajasthan
ORD100367,Kunal Singh,Snacks,Chocolate,Delhi,24-12-23,North,7190.07,0.15,1092.5,Delhi
ORD100368,Sneha Mehta,Bakery,Rusk,Jaipur,20-03-25,North,2972.7,0.13,363.6,Rajasthan
ORD100369,Ananya Kumar,Beverages,Tea,Pune,03-06-23,West,5443.27,0.28,213.48,Maharashtra
ORD100370,Priya Joshi,Household,Bucket,Lucknow,09-09-24,North,2718.12,0.18,310.2,Uttar Pradesh
ORD100371,Isha Mehta,Bakery,Croissant,Bengaluru,31-08-25,South,7040.55,0.08,1049.67,Karnataka
ORD100372,Priya Gupta,Grocery,Rice,Pune,04-01-23,West,4807.51,0.12,300.22,Maharashtra
ORD100373,Aarav Joshi,Household,Detergent,Bengaluru,12-08-25,South,6968.63,0.08,1091.54,Karnataka
ORD100374,Aarav Reddy,Personal Care,Toothpaste,Bengaluru,18-09-24,South,1816.32,0.29,83.98,Karnataka
ORD100375,Rohan Gupta,Fruits & Vegetables,Banana,Pune,02-01-24,West,3047,0.19,591.62,Maharashtra
ORD100376,Ananya Nair,Fruits & Vegetables,Tomato,Mumbai,15-08-23,West,570.73,0.09,35.42,Maharashtra
ORD100377,Aarav Mehta,Fruits & Vegetables,Tomato,Mumbai,14-07-24,West,5135.47,0,562,Maharashtra
ORD100378,Kunal Kumar,Beverages,Water,Ahmedabad,03-02-25,West,8312.91,0.26,807.96,Gujarat
ORD100379,Sneha Patel,Personal Care,Deodorant,Jaipur,16-02-24,North,5331.43,0.08,435.17,Rajasthan
ORD100380,Ananya Nair,Dairy,Butter,Bengaluru,13-05-23,South,6964.16,0.05,378.1,Karnataka
ORD100381,Ananya Kumar,Beverages,Soft Drinks,Kolkata,08-07-25,East,4535.69,0.09,423.55,West Bengal
ORD100382,Rohan Patel,Beverages,Coffee,Mumbai,05-08-24,West,2787.01,0.12,415.63,Maharashtra
ORD100383,Vivaan Gupta,Bakery,Pastry,Hyderabad,05-02-25,South,6897.43,0.16,790.71,Telangana
ORD100384,Ananya Joshi,Bakery,Pastry,Hyderabad,16-05-24,South,8811.25,0.19,1119.53,Telangana
ORD100385,Diya Kumar,Dairy,Cheese,Chennai,03-10-24,South,6203.04,0.23,876.85,Tamil Nadu
ORD100386,Rohan Gupta,Bakery,Pastry,Chennai,15-06-23,South,2522.81,0.2,459.13,Tamil Nadu
ORD100387,Isha Singh,Bakery,Bun,Kolkata,28-01-24,East,1728.05,0.1,210.71,West Bengal
ORD100388,Vivaan Nair,Grocery,Spices,Delhi,12-03-25,North,5107.17,0.22,816.92,Delhi
ORD100389,Vivaan Kumar,Dairy,Milk,Kolkata,12-08-24,East,6154.41,0.06,1221.84,West Bengal
ORD100390,Rohan Joshi,Snacks,Namkeen,Hyderabad,07-01-25,South,6458.84,0.29,277.27,Telangana
ORD100391,Aarav Mehta,Beverages,Water,Hyderabad,10-06-24,South,9914.97,0.13,924.21,Telangana
ORD100392,Rohan Patel,Snacks,Cake,Chennai,28-06-24,South,2769.34,0.1,270.12,Tamil Nadu
ORD100393,Rahul Gupta,Dairy,Paneer,Lucknow,19-03-23,North,1641.15,0.27,283.69,Uttar Pradesh
ORD100394,Rahul Kumar,Grocery,Oil,Lucknow,23-09-23,North,7115.21,0.06,1000.55,Uttar Pradesh
ORD100395,Ananya Das,Dairy,Milk,Ahmedabad,23-04-23,West,9648.78,0.13,1304.33,Gujarat
ORD100396,Rohan Reddy,Fruits & Vegetables,Banana,Bengaluru,30-04-25,South,7821.97,0.21,1121.83,Karnataka
ORD100397,Isha Singh,Household,Mop,Lucknow,05-01-24,North,2909.83,0.22,376.31,Uttar Pradesh
ORD100398,Isha Patel,Snacks,Namkeen,Ahmedabad,01-05-24,West,5097.69,0.13,382.31,Gujarat
ORD100399,Rahul Nair,Snacks,Chips,Mumbai,26-08-23,West,4583.83,0.08,676.6,Maharashtra
ORD100400,Kunal Nair,Snacks,Chips,Chennai,16-01-24,South,2666.22,0.27,214.32,Tamil Nadu
ORD100401,Kunal Nair,Personal Care,Shampoo,Delhi,19-06-25,North,8674.12,0.17,696.94,Delhi
ORD100402,Kunal Joshi,Personal Care,Soap,Hyderabad,25-03-23,South,795.59,0.08,132.37,Telangana
ORD100403,Diya Mehta,Snacks,Biscuits,Chennai,04-12-24,South,1654.21,0.21,106.97,Tamil Nadu
ORD100404,Ananya Patel,Fruits & Vegetables,Banana,Delhi,21-04-24,North,7204.26,0.15,845.59,Delhi
ORD100405,Diya Joshi,Beverages,Soft Drinks,Bengaluru,12-07-24,South,3673.46,0.23,288.39,Karnataka
ORD100406,Priya Patel,Dairy,Paneer,Lucknow,01-08-23,North,9512.72,0.23,1544.63,Uttar Pradesh
ORD100407,Ananya Kumar,Beverages,Water,Hyderabad,29-10-23,South,9557.4,0.01,838.91,Telangana
ORD100408,Rahul Reddy,Fruits & Vegetables,Banana,Ahmedabad,22-02-24,West,3959.81,0.28,573.92,Gujarat
ORD100409,Rohan Kumar,Grocery,Spices,Lucknow,03-03-25,North,3487.83,0.28,582.11,Uttar Pradesh
ORD100410,Sneha Nair,Grocery,Oil,Delhi,24-09-23,North,3053.62,0.29,421.68,Delhi
ORD100411,Aarav Das,Snacks,Namkeen,Delhi,17-06-25,North,2544.49,0.27,202.5,Delhi
ORD100412,Isha Nair,Household,Tissue,Kolkata,06-01-24,East,3584.38,0.05,664.63,West Bengal
ORD100413,Rahul Reddy,Household,Tissue,Ahmedabad,13-01-25,West,2819.49,0.17,123.99,Gujarat
ORD100414,Priya Nair,Dairy,Paneer,Jaipur,13-01-23,North,5525.43,0.16,674.3,Rajasthan
ORD100415,Kunal Joshi,Snacks,Chocolate,Jaipur,01-05-25,North,7815.58,0.19,1578.37,Rajasthan
ORD100416,Sneha Kumar,Personal Care,Soap,Lucknow,14-04-24,North,9074.81,0.24,1327.35,Uttar Pradesh
ORD100417,Priya Sharma,Snacks,Namkeen,Lucknow,10-11-23,North,2701.6,0.21,375.03,Uttar Pradesh
ORD100418,Aarav Das,Dairy,Cheese,Hyderabad,20-10-23,South,4275.73,0.22,768.28,Telangana
ORD100419,Rahul Joshi,Beverages,Coffee,Chennai,25-04-24,South,3965.11,0.2,736.6,Tamil Nadu
ORD100420,Diya Joshi,Dairy,Paneer,Mumbai,21-09-25,West,5151.83,0.07,894.1,Maharashtra
ORD100421,Priya Das,Dairy,Paneer,Chennai,24-04-24,South,5920.08,0.05,1262.47,Tamil Nadu
ORD100422,Rohan Kumar,Snacks,Cake,Jaipur,10-05-25,North,4306.53,0.23,177.6,Rajasthan
ORD100423,Diya Patel,Household,Mop,Mumbai,20-10-24,West,5566.86,0.17,806.23,Maharashtra
ORD100424,Aarav Nair,Snacks,Biscuits,Kolkata,27-11-23,East,3724.3,0.02,211.21,West Bengal
ORD100425,Diya Kumar,Fruits & Vegetables,Potato,Bengaluru,13-03-25,South,3878.94,0.25,473.5,Karnataka
ORD100426,Kunal Kumar,Beverages,Coffee,Lucknow,12-02-24,North,6502.67,0.13,1090.47,Uttar Pradesh
ORD100427,Isha Mehta,Grocery,Pulses,Hyderabad,22-01-23,South,6398.74,0,969.33,Telangana
ORD100428,Diya Kumar,Household,Cleaner,Mumbai,21-08-24,West,3033.48,0.2,513.54,Maharashtra
ORD100429,Aarav Reddy,Bakery,Pastry,Mumbai,24-05-25,West,5508.55,0.2,463,Maharashtra
ORD100430,Vivaan Das,Fruits & Vegetables,Onion,Lucknow,05-04-23,North,2936.62,0.14,397.57,Uttar Pradesh
ORD100431,Ananya Joshi,Personal Care,Deodorant,Mumbai,11-03-25,West,6794.96,0.25,297.5,Maharashtra
ORD100432,Aarav Joshi,Bakery,Rusk,Jaipur,24-06-23,North,1773.32,0.18,276.8,Rajasthan
ORD100433,Vivaan Reddy,Bakery,Bread,Bengaluru,08-10-24,South,5365.05,0.03,995.65,Karnataka
ORD100434,Rohan Reddy,Fruits & Vegetables,Tomato,Chennai,11-01-23,South,526.29,0.11,62.16,Tamil Nadu
ORD100435,Rahul Joshi,Dairy,Milk,Hyderabad,18-10-23,South,7547.21,0.19,1180.11,Telangana
ORD100436,Aarav Joshi,Fruits & Vegetables,Apple,Chennai,08-07-24,South,7827.69,0.23,970.73,Tamil Nadu
ORD100437,Kunal Nair,Grocery,Pulses,Mumbai,08-03-24,West,2332.87,0.24,423.89,Maharashtra
ORD100438,Diya Patel,Bakery,Bun,Chennai,14-03-24,South,5029.68,0.23,648.94,Tamil Nadu
ORD100439,Ananya Reddy,Bakery,Bread,Bengaluru,22-01-23,South,5570.57,0.09,296.57,Karnataka
ORD100440,Diya Das,Grocery,Flour,Mumbai,07-01-25,West,9214.98,0.29,1137.01,Maharashtra
ORD100441,Vivaan Nair,Dairy,Butter,Delhi,05-03-23,North,5634.75,0.02,1122.36,Delhi
ORD100442,Aarav Joshi,Bakery,Pastry,Delhi,15-02-24,North,2866.72,0.01,604.46,Delhi
ORD100443,Diya Mehta,Snacks,Cake,Chennai,29-12-23,South,7950.6,0.02,524.2,Tamil Nadu
ORD100444,Vivaan Patel,Snacks,Biscuits,Ahmedabad,18-05-23,West,7412.95,0.05,995.3,Gujarat
ORD100445,Diya Sharma,Bakery,Croissant,Pune,06-11-23,West,3293.99,0.26,379.71,Maharashtra
ORD100446,Priya Reddy,Snacks,Cake,Ahmedabad,08-06-25,West,3802.44,0.15,485.66,Gujarat
ORD100447,Rahul Das,Snacks,Namkeen,Delhi,21-10-23,North,5688.65,0.02,482.17,Delhi
ORD100448,Rahul Sharma,Dairy,Cheese,Jaipur,30-06-25,North,3211.38,0.1,170.65,Rajasthan
ORD100449,Priya Sharma,Personal Care,Deodorant,Lucknow,14-09-23,North,1537.17,0.16,254.88,Uttar Pradesh
ORD100450,Kunal Das,Bakery,Bread,Delhi,03-03-23,North,8534.46,0.17,445.98,Delhi
ORD100451,Vivaan Gupta,Bakery,Bun,Lucknow,04-05-23,North,1040.42,0.25,127.61,Uttar Pradesh
ORD100452,Kunal Patel,Beverages,Tea,Bengaluru,01-10-23,South,3926.89,0.29,158.44,Karnataka
ORD100453,Rahul Nair,Fruits & Vegetables,Potato,Ahmedabad,20-03-25,West,7722,0.27,782.25,Gujarat
ORD100454,Sneha Das,Household,Mop,Pune,18-09-25,West,7373.44,0.14,1116.08,Maharashtra
ORD100455,Rahul Das,Fruits & Vegetables,Onion,Kolkata,12-06-23,East,373.29,0.2,42.67,West Bengal
ORD100456,Vivaan Mehta,Grocery,Spices,Ahmedabad,12-09-23,West,2054.98,0.29,355.23,Gujarat
ORD100457,Aarav Gupta,Beverages,Juice,Mumbai,03-03-23,West,8662.22,0.19,688.54,Maharashtra
ORD100458,Priya Gupta,Beverages,Juice,Delhi,10-04-25,North,1207.04,0.22,94.97,Delhi
ORD100459,Sneha Sharma,Grocery,Spices,Hyderabad,27-10-23,South,2120.33,0.22,351.57,Telangana
ORD100460,Rahul Sharma,Personal Care,Soap,Chennai,11-11-24,South,9165.71,0.22,525.78,Tamil Nadu
ORD100461,Isha Mehta,Beverages,Coffee,Mumbai,28-04-25,West,5408.08,0.03,968.82,Maharashtra
ORD100462,Rohan Mehta,Beverages,Water,Lucknow,18-10-23,North,6769.58,0.29,1094.07,Uttar Pradesh
ORD100463,Sneha Patel,Household,Cleaner,Jaipur,23-03-24,North,1244.48,0,102.47,Rajasthan
ORD100464,Aarav Joshi,Dairy,Milk,Lucknow,03-07-24,North,473.63,0.1,28.42,Uttar Pradesh
ORD100465,Ananya Das,Beverages,Juice,Jaipur,31-01-23,North,4747.58,0.01,888.09,Rajasthan
ORD100466,Vivaan Reddy,Bakery,Bun,Delhi,21-09-25,North,7020.95,0.02,1243.3,Delhi
ORD100467,Rahul Kumar,Household,Cleaner,Mumbai,22-11-23,West,1264.86,0.3,102.7,Maharashtra
ORD100468,Rahul Patel,Dairy,Paneer,Chennai,17-10-24,South,5125.24,0.14,734.02,Tamil Nadu
ORD100469,Isha Patel,Fruits & Vegetables,Apple,Lucknow,31-05-23,North,3463.07,0.07,460.76,Uttar Pradesh
ORD100470,Rohan Kumar,Grocery,Flour,Hyderabad,27-01-24,South,8212.97,0,1922.32,Telangana
ORD100471,Ananya Reddy,Beverages,Tea,Kolkata,22-02-25,East,6504.24,0.27,930.58,West Bengal
ORD100472,Sneha Nair,Beverages,Juice,Jaipur,12-06-23,North,5066.58,0.15,396.08,Rajasthan
ORD100473,Kunal Das,Snacks,Cake,Pune,23-07-25,West,2270.66,0.09,220.02,Maharashtra
